2007-9-2,618,龙禧·硅谷广场,滨江区,0,1,8658
2007-9-2,737,万科·魅力之城,江干区,19,42,8646
2007-9-2,736,华业·南岸晶都,滨江区,0,2,7952
2007-9-2,758,坤和·亲亲家园,拱墅区,0,1,6500
2007-9-2,609,顺发·倾城之恋花园,滨江区,1,0,0
2007-9-2,721,瑞立·中央花城,滨江区,1,3,8428
2007-9-2,681,盛德欣苑,拱墅区,0,1,9633
2007-9-2,683,盛元·慧谷,滨江区,6,6,9684
2007-9-2,890,世贸丽晶城,西湖区,0,3,24901
2007-9-2,1220,利兹·水印康庭,下城区,0,1,9232
2007-9-2,626,耀江·文鼎苑,西湖区,0,44,12094
2007-9-2,1225,广宇·西城年华,西湖区,102,0,0
2007-9-2,569,华府·祥和人家,下城区,2,0,0
2007-9-2,712,方正·信步闲庭,拱墅区,0,1,11199
2007-9-2,2521,杭州阳明谷,之江区,0,1,30564
2007-9-2,1228,理想·伊萨卡国际城,下沙区,0,7,7790
2007-9-2,696,润和·亿城嘉园,下城区,2,2,7068
2007-9-2,756,易构大厦,拱墅区,0,1,7732
2007-9-2,589,万科·逸天广场,滨江区,0,1,10386
2007-9-2,1226,西房·云溪香山,之江区,4,0,0
2007-9-2,740,之江铭楼,下沙区,3,1,7017
2007-9-3,521,同方·超级星期天,滨江区,0,1,6977
2007-9-3,687,凤凰城,上城区,0,2,14737
2007-9-3,703,远境·浮力森林苑,滨江区,2,0,0
2007-9-3,2517,福雷德广场,下沙区,0,2,7323
2007-9-3,652,观邸国际寓所,滨江区,2,1,9344
2007-9-3,897,野风·海天城,下沙区,0,3,6454
2007-9-3,498,杭州临江花园,滨江区,0,1,6168
2007-9-3,698,昆仑·红苹果家园,江干区,3,0,0
2007-9-3,4674,杭房·江南豪园,滨江区,1,0,0
2007-9-3,892,锦昌文华苑,拱墅区,0,1,11884
2007-9-3,604,西房·锦绣江南,滨江区,0,1,8830
2007-9-3,673,郡原·九树公寓,之江区,0,2,28921
2007-9-3,616,南北·兰韵天城,西湖区,0,1,6854
2007-9-3,564,六合·天寓,滨江区,2,5,9310
2007-9-3,737,万科·魅力之城,江干区,7,25,8318
2007-9-3,619,华元·梦琴湾,下沙区,0,1,5856
2007-9-3,758,坤和·亲亲家园,拱墅区,1,2,9991
2007-9-3,742,清泰南苑,上城区,0,3,12044
2007-9-3,721,瑞立·中央花城,滨江区,0,2,13380
2007-9-3,715,三墩美都公寓,西湖区,0,1,7298
2007-9-3,665,倚天·盛世钱塘花园,江干区,0,1,18100
2007-9-3,683,盛元·慧谷,滨江区,1,2,9767
2007-9-3,1220,利兹·水印康庭,下城区,3,2,9722
2007-9-3,536,通策广场,滨江区,0,2,6718
2007-9-3,743,滨江·万家花城,拱墅区,1,0,0
2007-9-3,601,泰地·万新大厦,上城区,0,1,17920
2007-9-3,626,耀江·文鼎苑,西湖区,0,26,12180
2007-9-3,628,杭州湾·文菁花苑,西湖区,0,1,13497
2007-9-3,1225,广宇·西城年华,西湖区,8,2,11395
2007-9-3,674,方易·西鉴枫景,西湖区,0,1,13000
2007-9-3,569,华府·祥和人家,下城区,1,0,0
2007-9-3,1228,理想·伊萨卡国际城,下沙区,0,3,6903
2007-9-3,696,润和·亿城嘉园,下城区,0,3,6885
2007-9-3,589,万科·逸天广场,滨江区,0,1,9587
2007-9-3,718,西子·银马公寓,西湖区,0,2,17166
2007-9-3,1226,西房·云溪香山,之江区,0,3,6679
2007-9-3,647,润和·紫庭花园,下城区,1,1,15092
2007-9-4,905,宋都·采荷嘉业,江干区,0,1,13629
2007-9-4,552,钱江·彩虹城,滨江区,1,17,9114
2007-9-4,1207,丁桥·颐景园,西湖区,2,0,0
2007-9-4,584,温兴·风情苑,滨江区,0,1,7500
2007-9-4,648,国都·枫华府第,西湖区,0,36,16293
2007-9-4,687,凤凰城,上城区,1,1,11611
2007-9-4,703,远境·浮力森林苑,滨江区,0,1,7098
2007-9-4,2517,福雷德广场,下沙区,0,1,6448
2007-9-4,652,观邸国际寓所,滨江区,2,2,10173
2007-9-4,897,野风·海天城,下沙区,0,2,6590
2007-9-4,498,杭州临江花园,滨江区,0,3,6364
2007-9-4,698,昆仑·红苹果家园,江干区,2,0,0
2007-9-4,4674,杭房·江南豪园,滨江区,1,0,0
2007-9-4,710,发展·今日嘉园,西湖区,1,0,0
2007-9-4,1422,滨江·金色海岸,上城区,1,0,0
2007-9-4,892,锦昌文华苑,拱墅区,0,2,25555
2007-9-4,604,西房·锦绣江南,滨江区,2,1,8680
2007-9-4,564,六合·天寓,滨江区,1,2,8726
2007-9-4,737,万科·魅力之城,江干区,5,18,8171
2007-9-4,637,钱塘雅苑,上城区,0,1,10486
2007-9-4,758,坤和·亲亲家园,拱墅区,1,3,12780
2007-9-4,742,清泰南苑,上城区,1,1,11504
2007-9-4,683,盛元·慧谷,滨江区,0,3,8747
2007-9-4,1220,利兹·水印康庭,下城区,1,3,9474
2007-9-4,751,四季名门城市公寓,下沙区,0,2,5000
2007-9-4,2530,赞成·太和广场,上城区,0,2,13549
2007-9-4,626,耀江·文鼎苑,西湖区,3,15,12086
2007-9-4,1225,广宇·西城年华,西湖区,3,1,10259
2007-9-4,676,中冠·现代印象广场,滨江区,0,1,8034
2007-9-4,680,阳光华城,下沙区,0,1,5360
2007-9-4,1228,理想·伊萨卡国际城,下沙区,0,9,9693
2007-9-4,696,润和·亿城嘉园,下城区,0,1,6822
2007-9-4,1226,西房·云溪香山,之江区,0,2,6891
2007-9-4,740,之江铭楼,下沙区,7,1,5988
2007-9-4,647,润和·紫庭花园,下城区,1,0,0
2007-9-5,905,宋都·采荷嘉业,江干区,0,5,13675
2007-9-5,521,同方·超级星期天,滨江区,0,3,5042
2007-9-5,610,风雅钱塘世纪花园,滨江区,0,1,10318
2007-9-5,2517,福雷德广场,下沙区,0,1,6534
2007-9-5,652,观邸国际寓所,滨江区,1,1,9879
2007-9-5,897,野风·海天城,下沙区,0,6,6785
2007-9-5,698,昆仑·红苹果家园,江干区,4,0,0
2007-9-5,893,金都·华府花园,上城区,0,1,12629
2007-9-5,903,嘉泰·馨庭,拱墅区,0,1,11918
2007-9-5,4674,杭房·江南豪园,滨江区,0,2,7635
2007-9-5,1422,滨江·金色海岸,上城区,1,2,27956
2007-9-5,892,锦昌文华苑,拱墅区,0,1,25440
2007-9-5,604,西房·锦绣江南,滨江区,1,0,0
2007-9-5,540,中兴·景城花园,西湖区,0,2,19391
2007-9-5,898,凯恩·西湖金座,上城区,0,1,23955
2007-9-5,564,六合·天寓,滨江区,1,6,8630
2007-9-5,737,万科·魅力之城,江干区,11,10,8100
2007-9-5,736,华业·南岸晶都,滨江区,0,5,7533
2007-9-5,637,钱塘雅苑,上城区,1,1,11480
2007-9-5,758,坤和·亲亲家园,拱墅区,0,1,7246
2007-9-5,742,清泰南苑,上城区,0,2,11197
2007-9-5,721,瑞立·中央花城,滨江区,3,0,0
2007-9-5,665,倚天·盛世钱塘花园,江干区,1,3,16105
2007-9-5,683,盛元·慧谷,滨江区,0,2,9905
2007-9-5,890,世贸丽晶城,西湖区,0,10,23659
2007-9-5,1220,利兹·水印康庭,下城区,2,0,0
2007-9-5,751,四季名门城市公寓,下沙区,1,1,5410
2007-9-5,2530,赞成·太和广场,上城区,0,1,17500
2007-9-5,626,耀江·文鼎苑,西湖区,0,9,12010
2007-9-5,1225,广宇·西城年华,西湖区,1,4,11667
2007-9-5,723,华润·西子大厦,下城区,0,2,28021
2007-9-5,569,华府·祥和人家,下城区,1,0,0
2007-9-5,712,方正·信步闲庭,拱墅区,5,0,0
2007-9-5,1228,理想·伊萨卡国际城,下沙区,0,11,7627
2007-9-5,696,润和·亿城嘉园,下城区,0,8,6946
2007-9-5,756,易构大厦,拱墅区,0,1,7490
2007-9-5,1226,西房·云溪香山,之江区,1,1,6963
2007-9-6,905,宋都·采荷嘉业,江干区,0,2,11432
2007-9-6,552,钱江·彩虹城,滨江区,0,2,9378
2007-9-6,521,同方·超级星期天,滨江区,0,10,5504
2007-9-6,606,晨光绿苑,江干区,1,0,0
2007-9-6,600,同人·春江时代花园,滨江区,0,1,8773
2007-9-6,1207,丁桥·颐景园,西湖区,1,0,0
2007-9-6,610,风雅钱塘世纪花园,滨江区,0,1,8181
2007-9-6,687,凤凰城,上城区,4,0,0
2007-9-6,2517,福雷德广场,下沙区,0,2,7050
2007-9-6,652,观邸国际寓所,滨江区,1,1,10449
2007-9-6,534,广利佳苑,江干区,0,1,9367
2007-9-6,897,野风·海天城,下沙区,0,1,6140
2007-9-6,698,昆仑·红苹果家园,江干区,8,0,0
2007-9-6,903,嘉泰·馨庭,拱墅区,0,1,11634
2007-9-6,719,嘉业·海华花园,下城区,0,1,12701
2007-9-6,706,金基·晓庐,江干区,0,3,12258
2007-9-6,1422,滨江·金色海岸,上城区,0,1,28250
2007-9-6,604,西房·锦绣江南,滨江区,1,0,0
2007-9-6,673,郡原·九树公寓,之江区,0,1,35626
2007-9-6,564,六合·天寓,滨江区,2,1,8889
2007-9-6,737,万科·魅力之城,江干区,20,10,8705
2007-9-6,556,通策·钱江时代公寓,上城区,0,1,13825
2007-9-6,637,钱塘雅苑,上城区,1,0,0
2007-9-6,568,浅水湾城市花园,拱墅区,0,5,10441
2007-9-6,758,坤和·亲亲家园,拱墅区,1,2,7800
2007-9-6,742,清泰南苑,上城区,0,2,11503
2007-9-6,1221,瑞丰格林苑,上城区,0,1,15100
2007-9-6,665,倚天·盛世钱塘花园,江干区,1,2,19758
2007-9-6,683,盛元·慧谷,滨江区,0,2,8529
2007-9-6,642,广厦·水岸城市花园,上城区,0,1,17873
2007-9-6,2514,昆仑·水印城,滨江区,0,1,9263
2007-9-6,1220,利兹·水印康庭,下城区,1,0,0
2007-9-6,751,四季名门城市公寓,下沙区,1,1,5750
2007-9-6,2530,赞成·太和广场,上城区,0,1,14580
2007-9-6,638,天元公寓,下沙区,0,1,6511
2007-9-6,626,耀江·文鼎苑,西湖区,0,15,11923
2007-9-6,1225,广宇·西城年华,西湖区,1,6,12666
2007-9-6,574,西子铭苑,下城区,0,1,10986
2007-9-6,712,方正·信步闲庭,拱墅区,12,0,0
2007-9-6,1228,理想·伊萨卡国际城,下沙区,0,1,11526
2007-9-6,696,润和·亿城嘉园,下城区,1,6,6639
2007-9-6,756,易构大厦,拱墅区,0,7,7772
2007-9-6,740,之江铭楼,下沙区,0,4,7318
2007-9-6,724,紫晶商务城,江干区,0,5,15735
2007-9-8,905,宋都·采荷嘉业,江干区,0,8,12882
2007-9-8,552,钱江·彩虹城,滨江区,0,2,8905
2007-9-8,600,同人·春江时代花园,滨江区,0,1,8495
2007-9-8,687,凤凰城,上城区,0,8,12595
2007-9-8,703,远境·浮力森林苑,滨江区,0,1,7350
2007-9-8,2517,福雷德广场,下沙区,0,1,7827
2007-9-8,652,观邸国际寓所,滨江区,1,8,9301
2007-9-8,897,野风·海天城,下沙区,22,2,6890
2007-9-8,698,昆仑·红苹果家园,江干区,0,16,9021
2007-9-8,4674,杭房·江南豪园,滨江区,0,2,7585
2007-9-8,710,发展·今日嘉园,西湖区,0,1,15924
2007-9-8,604,西房·锦绣江南,滨江区,1,2,9635
2007-9-8,1223,景江城市花园,上城区,0,1,11660
2007-9-8,564,六合·天寓,滨江区,0,14,8647
2007-9-8,618,龙禧·硅谷广场,滨江区,0,1,9428
2007-9-8,737,万科·魅力之城,江干区,0,7,9206
2007-9-8,736,华业·南岸晶都,滨江区,0,2,6965
2007-9-8,637,钱塘雅苑,上城区,0,1,10900
2007-9-8,721,瑞立·中央花城,滨江区,0,2,11055
2007-9-8,665,倚天·盛世钱塘花园,江干区,2,1,18200
2007-9-8,683,盛元·慧谷,滨江区,0,13,9885
2007-9-8,1220,利兹·水印康庭,下城区,7,0,0
2007-9-8,2530,赞成·太和广场,上城区,0,1,15098
2007-9-8,743,滨江·万家花城,拱墅区,0,1,9737
2007-9-8,626,耀江·文鼎苑,西湖区,2,27,12162
2007-9-8,1225,广宇·西城年华,西湖区,10,36,12473
2007-9-8,723,华润·西子大厦,下城区,0,2,27897
2007-9-8,1228,理想·伊萨卡国际城,下沙区,0,2,6908
2007-9-8,696,润和·亿城嘉园,下城区,2,6,6595
2007-9-8,756,易构大厦,拱墅区,0,1,8040
2007-9-8,718,西子·银马公寓,西湖区,0,1,17050
2007-9-8,1226,西房·云溪香山,之江区,1,4,8066
2007-9-8,724,紫晶商务城,江干区,0,1,15345
2007-9-9,905,宋都·采荷嘉业,江干区,0,1,12446
2007-9-9,1207,丁桥·颐景园,西湖区,2,1,8440
2007-9-9,714,欣盛·东方润园,江干区,0,2,28699
2007-9-9,610,风雅钱塘世纪花园,滨江区,1,0,0
2007-9-9,687,凤凰城,上城区,0,4,13200
2007-9-9,2517,福雷德广场,下沙区,0,1,6850
2007-9-9,652,观邸国际寓所,滨江区,1,1,10364
2007-9-9,897,野风·海天城,下沙区,113,2,6925
2007-9-9,513,贺田·尚城,滨江区,81,0,0
2007-9-9,698,昆仑·红苹果家园,江干区,3,12,8921
2007-9-9,893,金都·华府花园,上城区,0,1,11320
2007-9-9,706,金基·晓庐,江干区,0,1,17300
2007-9-9,1422,滨江·金色海岸,上城区,1,1,27918
2007-9-9,604,西房·锦绣江南,滨江区,5,0,0
2007-9-9,564,六合·天寓,滨江区,0,6,8722
2007-9-9,618,龙禧·硅谷广场,滨江区,0,2,8606
2007-9-9,2514,昆仑·水印城,滨江区,0,1,8208
2007-9-9,737,万科·魅力之城,江干区,19,18,9162
2007-9-9,556,通策·钱江时代公寓,上城区,0,1,9456
2007-9-9,637,钱塘雅苑,上城区,0,1,10200
2007-9-9,758,坤和·亲亲家园,拱墅区,0,3,7245
2007-9-9,665,倚天·盛世钱塘花园,江干区,4,0,0
2007-9-9,683,盛元·慧谷,滨江区,0,13,9900
2007-9-9,1220,利兹·水印康庭,下城区,7,0,0
2007-9-9,747,元丰·钛合国际,下城区,0,1,19169
2007-9-9,743,滨江·万家花城,拱墅区,0,1,9523
2007-9-9,626,耀江·文鼎苑,西湖区,0,18,12086
2007-9-9,1225,广宇·西城年华,西湖区,4,15,11993
2007-9-9,569,华府·祥和人家,下城区,2,0,0
2007-9-9,712,方正·信步闲庭,拱墅区,0,1,10713
2007-9-9,1228,理想·伊萨卡国际城,下沙区,0,5,8077
2007-9-9,696,润和·亿城嘉园,下城区,6,6,6675
2007-9-9,756,易构大厦,拱墅区,0,1,6280
2007-9-9,746,香溢德信·银树湾,拱墅区,164,0,0
2007-9-9,1226,西房·云溪香山,之江区,1,0,0
2007-9-9,740,之江铭楼,下沙区,0,33,7539
2007-9-9,724,紫晶商务城,江干区,0,1,15890
2007-9-10,905,宋都·采荷嘉业,江干区,0,2,11186
2007-9-10,552,钱江·彩虹城,滨江区,0,23,9062
2007-9-10,687,凤凰城,上城区,0,3,12422
2007-9-10,2517,福雷德广场,下沙区,0,1,6287
2007-9-10,652,观邸国际寓所,滨江区,0,1,8508
2007-9-10,698,昆仑·红苹果家园,江干区,0,25,9131
2007-9-10,893,金都·华府花园,上城区,0,1,13385
2007-9-10,903,嘉泰·馨庭,拱墅区,0,3,12231
2007-9-10,1422,滨江·金色海岸,上城区,0,1,29200
2007-9-10,604,西房·锦绣江南,滨江区,1,0,0
2007-9-10,564,六合·天寓,滨江区,2,4,8764
2007-9-10,737,万科·魅力之城,江干区,2,3,8818
2007-9-10,619,华元·梦琴湾,下沙区,0,2,6236
2007-9-10,736,华业·南岸晶都,滨江区,0,4,7518
2007-9-10,556,通策·钱江时代公寓,上城区,0,3,10896
2007-9-10,635,钱塘·沁园,江干区,0,1,12626
2007-9-10,637,钱塘雅苑,上城区,1,0,0
2007-9-10,758,坤和·亲亲家园,拱墅区,1,0,0
2007-9-10,1221,瑞丰格林苑,上城区,0,1,15000
2007-9-10,715,三墩美都公寓,西湖区,0,1,7298
2007-9-10,683,盛元·慧谷,滨江区,0,7,10123
2007-9-10,1220,利兹·水印康庭,下城区,7,6,8642
2007-9-10,751,四季名门城市公寓,下沙区,4,3,5979
2007-9-10,2530,赞成·太和广场,上城区,0,2,15674
2007-9-10,638,天元公寓,下沙区,0,1,6493
2007-9-10,536,通策广场,滨江区,0,1,7318
2007-9-10,626,耀江·文鼎苑,西湖区,1,5,11841
2007-9-10,1225,广宇·西城年华,西湖区,1,3,11812
2007-9-10,723,华润·西子大厦,下城区,0,1,32030
2007-9-10,569,华府·祥和人家,下城区,1,0,0
2007-9-10,741,兴盛花园,滨江区,0,6,5400
2007-9-10,1228,理想·伊萨卡国际城,下沙区,0,2,7061
2007-9-10,696,润和·亿城嘉园,下城区,1,1,6615
2007-9-10,756,易构大厦,拱墅区,0,1,9963
2007-9-10,589,万科·逸天广场,滨江区,1,0,0
2007-9-10,746,香溢德信·银树湾,拱墅区,1,0,0
2007-9-10,1226,西房·云溪香山,之江区,0,1,8580
2007-9-10,740,之江铭楼,下沙区,0,1,7288
2007-9-10,724,紫晶商务城,江干区,0,2,18463
2007-9-11,645,神州·白云大厦,江干区,0,1,10500
2007-9-11,714,欣盛·东方润园,江干区,0,1,20537
2007-9-11,687,凤凰城,上城区,1,3,12519
2007-9-11,2517,福雷德广场,下沙区,0,1,6712
2007-9-11,652,观邸国际寓所,滨江区,1,6,9311
2007-9-11,897,野风·海天城,下沙区,0,1,6190
2007-9-11,698,昆仑·红苹果家园,江干区,2,13,9476
2007-9-11,903,嘉泰·馨庭,拱墅区,0,1,12121
2007-9-11,1223,景江城市花园,上城区,0,1,16470
2007-9-11,673,郡原·九树公寓,之江区,0,1,39188
2007-9-11,570,金泰·蓝色霞湾,拱墅区,0,1,15536
2007-9-11,564,六合·天寓,滨江区,2,2,8619
2007-9-11,643,美都广场,拱墅区,0,6,9686
2007-9-11,737,万科·魅力之城,江干区,6,5,8820
2007-9-11,619,华元·梦琴湾,下沙区,0,1,6059
2007-9-11,736,华业·南岸晶都,滨江区,0,3,6167
2007-9-11,556,通策·钱江时代公寓,上城区,0,3,11110
2007-9-11,637,钱塘雅苑,上城区,0,1,11900
2007-9-11,758,坤和·亲亲家园,拱墅区,0,2,8288
2007-9-11,742,清泰南苑,上城区,0,1,12920
2007-9-11,665,倚天·盛世钱塘花园,江干区,4,1,19500
2007-9-11,683,盛元·慧谷,滨江区,16,2,11580
2007-9-11,890,世贸丽晶城,西湖区,0,4,19787
2007-9-11,642,广厦·水岸城市花园,上城区,6,0,0
2007-9-11,1220,利兹·水印康庭,下城区,0,4,9881
2007-9-11,751,四季名门城市公寓,下沙区,1,1,12319
2007-9-11,536,通策广场,滨江区,0,4,6874
2007-9-11,626,耀江·文鼎苑,西湖区,0,10,12564
2007-9-11,1225,广宇·西城年华,西湖区,4,2,13474
2007-9-11,569,华府·祥和人家,下城区,3,0,0
2007-9-11,2521,杭州阳明谷,之江区,0,1,17669
2007-9-11,1228,理想·伊萨卡国际城,下沙区,0,2,12645
2007-9-11,696,润和·亿城嘉园,下城区,4,2,6766
2007-9-11,1226,西房·云溪香山,之江区,2,2,8060
2007-9-11,740,之江铭楼,下沙区,0,4,7109
2007-9-11,717,中联大厦,拱墅区,0,15,13100
2007-9-12,905,宋都·采荷嘉业,江干区,0,6,13074
2007-9-12,552,钱江·彩虹城,滨江区,0,5,9392
2007-9-12,606,晨光绿苑,江干区,0,2,7368
2007-9-12,687,凤凰城,上城区,0,14,12550
2007-9-12,2517,福雷德广场,下沙区,0,2,7146
2007-9-12,652,观邸国际寓所,滨江区,2,1,9169
2007-9-12,897,野风·海天城,下沙区,1,2,6545
2007-9-12,513,贺田·尚城,滨江区,0,1,8448
2007-9-12,698,昆仑·红苹果家园,江干区,18,26,9190
2007-9-12,719,嘉业·海华花园,下城区,0,1,15407
2007-9-12,1422,滨江·金色海岸,上城区,0,2,28444
2007-9-12,604,西房·锦绣江南,滨江区,0,1,10398
2007-9-12,1223,景江城市花园,上城区,0,1,8626
2007-9-12,564,六合·天寓,滨江区,1,3,9144
2007-9-12,737,万科·魅力之城,江干区,9,2,8946
2007-9-12,736,华业·南岸晶都,滨江区,0,1,7180
2007-9-12,644,南肖埠·北景东苑,江干区,0,4,6000
2007-9-12,556,通策·钱江时代公寓,上城区,0,1,12125
2007-9-12,637,钱塘雅苑,上城区,0,2,11500
2007-9-12,665,倚天·盛世钱塘花园,江干区,0,1,19927
2007-9-12,683,盛元·慧谷,滨江区,0,1,9635
2007-9-12,890,世贸丽晶城,西湖区,0,2,24659
2007-9-12,1220,利兹·水印康庭,下城区,1,4,8772
2007-9-12,751,四季名门城市公寓,下沙区,2,3,6316
2007-9-12,601,泰地·万新大厦,上城区,0,1,21700
2007-9-12,626,耀江·文鼎苑,西湖区,2,13,12249
2007-9-12,1225,广宇·西城年华,西湖区,1,3,13308
2007-9-12,569,华府·祥和人家,下城区,1,0,0
2007-9-12,712,方正·信步闲庭,拱墅区,0,1,10531
2007-9-12,1228,理想·伊萨卡国际城,下沙区,0,9,14154
2007-9-12,696,润和·亿城嘉园,下城区,1,3,6950
2007-9-12,589,万科·逸天广场,滨江区,1,1,11668
2007-9-12,699,元茂大厦,西湖区,0,3,9357
2007-9-12,684,越都大厦,下城区,0,2,19000
2007-9-12,740,之江铭楼,下沙区,0,2,7794
2007-9-12,724,紫晶商务城,江干区,0,1,18089
2007-9-13,905,宋都·采荷嘉业,江干区,0,5,12938
2007-9-13,552,钱江·彩虹城,滨江区,0,1,9363
2007-9-13,600,同人·春江时代花园,滨江区,0,1,9273
2007-9-13,648,国都·枫华府第,西湖区,0,1,17400
2007-9-13,687,凤凰城,上城区,1,4,12894
2007-9-13,2517,福雷德广场,下沙区,0,1,6871
2007-9-13,652,观邸国际寓所,滨江区,0,4,8128
2007-9-13,897,野风·海天城,下沙区,0,5,6757
2007-9-13,698,昆仑·红苹果家园,江干区,17,34,9512
2007-9-13,893,金都·华府花园,上城区,0,1,16311
2007-9-13,4674,杭房·江南豪园,滨江区,1,0,0
2007-9-13,706,金基·晓庐,江干区,5,0,0
2007-9-13,1422,滨江·金色海岸,上城区,0,1,29225
2007-9-13,588,金狮苑,上城区,0,1,23000
2007-9-13,892,锦昌文华苑,拱墅区,0,1,10633
2007-9-13,737,万科·魅力之城,江干区,6,4,9389
2007-9-13,736,华业·南岸晶都,滨江区,0,3,6576
2007-9-13,556,通策·钱江时代公寓,上城区,2,0,0
2007-9-13,637,钱塘雅苑,上城区,0,1,11200
2007-9-13,742,清泰南苑,上城区,0,1,15000
2007-9-13,611,三墩颐景园,西湖区,1,1,8320
2007-9-13,665,倚天·盛世钱塘花园,江干区,0,2,18950
2007-9-13,683,盛元·慧谷,滨江区,0,4,9659
2007-9-13,890,世贸丽晶城,西湖区,0,4,22450
2007-9-13,642,广厦·水岸城市花园,上城区,0,1,19000
2007-9-13,2514,昆仑·水印城,滨江区,0,1,9024
2007-9-13,1220,利兹·水印康庭,下城区,0,1,10388
2007-9-13,2530,赞成·太和广场,上城区,0,1,17440
2007-9-13,601,泰地·万新大厦,上城区,0,1,21540
2007-9-13,626,耀江·文鼎苑,西湖区,3,7,12000
2007-9-13,1225,广宇·西城年华,西湖区,0,4,13005
2007-9-13,676,中冠·现代印象广场,滨江区,0,2,11484
2007-9-13,569,华府·祥和人家,下城区,0,1,7048
2007-9-13,894,新青年广场,拱墅区,1,0,0
2007-9-13,712,方正·信步闲庭,拱墅区,0,2,10094
2007-9-13,1228,理想·伊萨卡国际城,下沙区,0,1,5962
2007-9-13,696,润和·亿城嘉园,下城区,2,0,0
2007-9-13,718,西子·银马公寓,西湖区,0,1,26380
2007-9-13,539,银色港湾,滨江区,0,6,8005
2007-9-13,746,香溢德信·银树湾,拱墅区,0,12,9142
2007-9-13,724,紫晶商务城,江干区,0,2,12972
2007-9-14,905,宋都·采荷嘉业,江干区,0,4,13303
2007-9-14,1207,丁桥·颐景园,西湖区,2,0,0
2007-9-14,714,欣盛·东方润园,江干区,1,0,0
2007-9-14,610,风雅钱塘世纪花园,滨江区,1,0,0
2007-9-14,648,国都·枫华府第,西湖区,0,1,19700
2007-9-14,687,凤凰城,上城区,1,2,13820
2007-9-14,2517,福雷德广场,下沙区,0,8,7229
2007-9-14,652,观邸国际寓所,滨江区,0,1,8839
2007-9-14,897,野风·海天城,下沙区,0,5,6522
2007-9-14,498,杭州临江花园,滨江区,0,2,6037
2007-9-14,698,昆仑·红苹果家园,江干区,31,29,9420
2007-9-14,893,金都·华府花园,上城区,0,2,15895
2007-9-14,4674,杭房·江南豪园,滨江区,1,2,8379
2007-9-14,892,锦昌文华苑,拱墅区,0,1,25000
2007-9-14,604,西房·锦绣江南,滨江区,0,1,8960
2007-9-14,1223,景江城市花园,上城区,0,1,14300
2007-9-14,711,华都·兰庭公寓,西湖区,0,2,23195
2007-9-14,570,金泰·蓝色霞湾,拱墅区,0,1,11931
2007-9-14,564,六合·天寓,滨江区,2,5,9401
2007-9-14,737,万科·魅力之城,江干区,3,5,8568
2007-9-14,637,钱塘雅苑,上城区,0,2,11650
2007-9-14,742,清泰南苑,上城区,0,1,6790
2007-9-14,665,倚天·盛世钱塘花园,江干区,0,1,19500
2007-9-14,683,盛元·慧谷,滨江区,0,2,16616
