834,天亿大厦,西湖区,120.0937423,30.31394314
835,万象城·悦府,江干区,120.2143439,30.25417159
837,正中·尚品庭院,拱墅区,120.1431376,30.31857771
838,德泰·御峰大厦,拱墅区,120.110562,30.30100696
839,名城·燕园,拱墅区,120.1333572,30.31055777
840,创佳·尚筑金座,上城区,120.1996294,30.28615545
841,银泰·海威国际,滨江区,120.1958194,30.20679639
842,绿都大厦,上城区,120.1722256,30.25389747
850,凯喜雅·锦都世家,上城区,120.1901546,30.24643461
855,杭房·江南文苑,滨江区,120.1441093,30.17052715
859,景园·香槟之约,拱墅区,120.113265,30.33778258
860,新世界·柏悦轩,滨江区,120.2013548,30.20730637
862,南北·西岸,拱墅区,120.1356985,30.3293725
864,怡乐银座,下城区,120.2012699,30.34122914
865,国信·翰林花园,上城区,120.1862974,30.25672764
866,协安·上郡公寓,西湖区,120.1012215,30.30590008
867,中海·金溪园,西湖区,120.080933,30.33699782
870,秋涛雅苑,江干区,120.1972551,30.28878035
872,雪峰·水岸枫庭,上城区,120.1897441,30.22273975
874,中兴·九洲芳园,江干区,120.2826871,30.30514133
876,富越·香墅,西湖区,120.0920266,30.28975521
877,丽阳苑,西湖区,120.1030428,30.30688263
878,联庄·江涛阁,滨江区,120.1463725,30.18083153
888,万源绸庄,上城区,120.1702122,30.24558232
889,红石·中央花苑,拱墅区,120.1528488,30.28468942
890,世贸丽晶城,西湖区,120.1367905,30.27212031
892,锦昌文华苑,拱墅区,120.1405371,30.31023738
893,金都·华府花园,上城区,120.1758919,30.22777969
894,新青年广场,拱墅区,120.1575737,30.29622073
895,宋都·采荷人家,江干区,120.2010418,30.26606173
897,野风·海天城,下沙区,120.3861813,30.30140015
898,凯恩·西湖金座,上城区,120.1746624,30.25052053
899,东源·多蓝水岸,下沙区,120.3854598,30.29340847
900,宋都·新城国际花园,江干区,120.2165924,30.25735879
903,嘉泰·馨庭,拱墅区,120.1321057,30.31364591
905,宋都·采荷嘉业,江干区,120.2087949,30.25575558
922,滨江·金色蓝庭,西湖区,120.1144083,30.28782286
941,杭房·江南星座,滨江区,120.211881,30.2059838
942,大北·四季风景苑,下沙区,120.3478894,30.30227845
944,华元·和庄,西湖区,120.0800143,30.25999956
946,大都·文苑风情,下沙区,120.3605996,30.3112121
958,广宇·西城美墅,西湖区,120.1024613,30.30920507
971,大家·多立方,江干区,120.2584901,30.31655029
972,东方丽都花苑,江干区,120.2017438,30.29498199
983,和顺·风尚蓝湾,滨江区,120.1337576,30.17565158
984,通润银座,上城区,120.1715978,30.24519291
988,云厦·连园,滨江区,120.2202,30.1938203
989,水晶湾城市雅苑,滨江区,120.2113879,30.18784636
991,润和·亿城雅苑,下城区,120.2044933,30.33953627
993,正达·紫源公寓,上城区,120.1731409,30.23179535
994,金盛·曼城,滨江区,120.1540379,30.16031339
995,联合·格里,江干区,120.2344345,30.35663905
997,中兴·和园,滨江区,120.1820939,30.1580285
1020,同方·国际大厦,江干区,120.1980378,30.27578263
1021,钱龙大厦,滨江区,120.2023777,30.20762348
1024,楼厦·新帝朗庭,滨江区,120.1965921,30.17112467
1025,绿城西子·锦兰公寓,拱墅区,120.1474252,30.30588073
1042,康都·紫轩,上城区,120.184208,30.22916505
1060,天恒大厦,滨江区,120.2093947,30.21024185
1061,滨江·万家星城,下城区,120.1750056,30.32439138
1100,绿城西子·海棠公寓,江干区,120.2612141,30.30888528
1101,康恒·悦麒美寓,江干区,120.2790882,30.2941331
1120,西溪天堂悦居,西湖区,120.086283,30.26488143
1121,景江苑,滨江区,120.1495349,30.18634838
1126,金潮·铂金时代,滨江区,120.2173879,30.19589217
1127,浙商时代大厦,拱墅区,120.1591481,30.27384628
1128,长河商厦,滨江区,120.190385,30.18391613
1144,保亿·风景蝶院,滨江区,120.2021687,30.16895267
1145,华立·瑞晶国际商务中心,江干区,120.2079206,30.23605732
1161,荣邦·水岸莲花公寓,西湖区,120.1102008,30.2769104
1183,元都·新苑,下城区,120.2041659,30.34276349
1191,海辰·水岸晶座,下城区,120.2020985,30.33443657
1193,鑫亚·国际时代广场,江干区,120.2068032,30.24022888
1206,杭房·江南铭庭,滨江区,120.2023144,30.17246777
1207,丁桥·颐景园,江干区,120.2292799,30.35244277
1217,三里家园,下城区,120.1886356,30.30001306
1220,利兹·水印康庭,下城区,120.1671674,30.31683086
1221,瑞丰格林苑,上城区,120.1840402,30.25398713
1222,赞成·林风,上城区,120.1893013,30.2270828
1223,景江城市花园,上城区,120.2071232,30.23206476
1224,中山花园,下城区,120.1691237,30.27623531
1225,广宇·西城年华,西湖区,120.1002199,30.30851479
1226,西房·云溪香山,之江区,120.0731074,30.14828034
1227,金海·香滨湾,江干区,120.2671398,30.31074628
1228,理想·伊萨卡国际城,下沙区,120.3846546,30.28948568
1232,凯德·视界轩,拱墅区,120.1346793,30.31354616
1237,天鸿·君邑,滨江区,120.1434909,30.17541377
1240,西房·云溪印象,之江区,120.0733028,30.14983806
1241,天阳·观筑,江干区,120.2293066,30.36038665
1311,圣奥中央商务大厦,江干区,120.2067291,30.2424972
1339,广宇·上东城,江干区,120.2289749,30.35828467
1355,保利·东湾,下沙区,120.372594,30.27275071
1356,宋都·阳光国际花园,江干区,120.276104,30.2932922
1359,钱江·彩虹豪庭,滨江区,120.1552609,30.19049797
1368,雅戈尔·西溪晴雪,西湖区,120.0538294,30.24346812
1373,汉嘉国际大厦,江干区,120.2185643,30.25266393
1387,坤和·西溪里,西湖区,120.0597673,30.29104425
1388,金隅·观澜时代,下沙区,120.3615455,30.26514351
1398,世茂·江滨花园,下沙区,120.3822073,30.28524025
1399,绿城·蓝色钱江,上城区,120.1950149,30.22428291
1406,和达城,下沙区,120.3478256,30.30952134
1411,东新园,下城区,120.1798023,30.31101488
1422,滨江·金色海岸,上城区,120.1865468,30.21955498
1434,雅戈尔·御西湖,西湖区,120.1301741,30.28332123
1436,盛泰·名都中心,下沙区,120.3478715,30.30526528
1437,中顺·上尚庭,拱墅区,120.1085199,30.30758901
1453,中海·钱塘山水,滨江区,120.138335,30.17305406
1454,红杉雅园,拱墅区,120.0931699,30.32837685
1489,汇鑫·星汇荣邸,滨江区,120.1479281,30.16669701
1490,中海·紫藤苑,西湖区,120.0695502,30.32357026
1496,昆仑公馆,拱墅区,120.1565566,30.29223435
1528,保利·江语海,下沙区,120.3905055,30.30305869
1529,华元·邻里人家,江干区,120.2307642,30.35116147
1549,坤和·和家园,西湖区,120.0716992,30.25580303
1563,郡原·九润公寓,江干区,120.2688172,30.32395624
1568,中凯·东方红街,江干区,120.2067885,30.29355776
1596,郡原·相江公寓,江干区,120.2848097,30.29861881
1814,天阳·九筑,江干区,120.2593439,30.32224586
1974,远洋·杭州大运河商务区,拱墅区,120.142064,30.3056681
2493,中庆·第6大道,下沙区,120.3947599,30.31573316
2513,香溢·白金海岸,滨江区,120.1889649,30.20329049
2514,昆仑·水印城,滨江区,120.1929958,30.20430856
2516,香溢·大学苑,上城区,120.1859141,30.25122263
2517,福雷德广场,下沙区,120.3472374,30.31749969
2518,圆梦园·锦江南苑,江干区,120.2719323,30.29521543
2521,杭州阳明谷,之江区,120.0957102,30.17344545
2523,宜·家时代,拱墅区,120.117484,30.32143389
2525,金都·城市芯宇,西湖区,120.1362272,30.28925877
2526,朗诗·国际街区,下沙区,120.3917377,30.30177741
2527,绿城·丽江公寓,江干区,120.2819228,30.29839251
2528,钱江·水晶城,滨江区,120.1663716,30.19215273
2529,万银国际大厦,江干区,120.2189832,30.25200012
2530,赞成·太和广场,上城区,120.1771651,30.21588664
2531,新帝·朗郡,之江区,120.0618719,30.16681408
2532,欣盛·东方郡,滨江区,120.2170588,30.1986922
2533,联合·麦田,江干区,120.1909553,30.24619951
2534,海华·宝善公寓,下城区,120.1800126,30.27277743
2535,滨江·阳光海岸,上城区,120.19297,30.22261097
2536,赞成·岭上,之江区,120.0618247,30.14479134
2537,嘉里·桦枫居,下城区,120.1928118,30.34054817
2541,滨江·城市之星,江干区,120.2057877,30.24097658
2542,中海雅戈尔·篁外,之江区,120.0703111,30.14299626
2543,徳嘉·金沙阳光,下沙区,120.3364025,30.30190683
2544,原筑壹号,江干区,120.234489,30.30792129
2545,野风·现代之星,下城区,120.1673859,30.29746114
2546,方正·360空间,拱墅区,120.1307181,30.32293131
2547,润和·信雅达国际,滨江区,120.1953551,30.20745539
2548,德信·早城,下沙区,120.3377778,30.31703724
2549,东海·柠檬郡,下沙区,120.3267794,30.29931315
2550,华联·UDC时代大厦,江干区,120.215402,30.2461592
2551,中华·钱塘航空大厦,江干区,120.2084901,30.23806736
2552,华元·领骏世界,下城区,120.169025,30.29147395
2553,泰地·北上新城,下城区,120.2013789,30.34326848
2554,金都·高尔夫艺墅,之江区,120.0726022,30.16641218
2555,圣奥·领寓,江干区,120.2799108,30.30288209
2556,银丰·央座,滨江区,120.2122698,30.2123761
2557,冠宇·隽园,江干区,120.231841,30.35338423
2558,东润枫华,江干区,120.2168311,30.27263569
2559,华润·翠庭,下城区,120.2032287,30.33813919
2560,中奥·江锦国际,滨江区,120.2003697,30.2053318
2561,华鸿·罗兰春天,江干区,120.2577782,30.31740381
2563,华元·天鹅堡,西湖区,120.1101484,30.26702794
2564,杭州东部国际商务中心,下沙区,120.3232185,30.31681232
2565,绿城西子·紫兰公寓,拱墅区,120.1436608,30.29814567
2566,和达·自由港,下沙区,120.356364,30.29181259
2567,紫玉公馆,江干区,120.1902575,30.27038871
2568,赛丽绿城·丽园,上城区,120.1726355,30.22918665
2569,钱塘·梧桐燕庐,之江区,120.0918231,30.1373131
2570,宋都·阳光景台,江干区,120.269996,30.29716648
2571,名城·湖左岸,下沙区,120.3342199,30.31125008
2572,绿城·明月江南,滨江区,120.2193731,30.20795109
2574,君尚金座,滨江区,120.1991542,30.20611712
2575,海运国际,上城区,120.1767094,30.21411788
2576,方易·筑品金座,西湖区,120.1044544,30.26807854
2577,世茂·江滨Cosmo,下沙区,120.3794677,30.28541924
2578,汉峰·峰公馆,滨江区,120.205273,30.20913069
2579,华富金座,下城区,120.2032471,30.34467657
2580,德信·泊林印象,江干区,120.2824327,30.30694669
2581,积·家,滨江区,120.1453337,30.175001
2582,绿城西子·田园牧歌,拱墅区,120.1945491,30.35005749
2583,泛海国际中心,江干区,120.2119918,30.24109744
2584,商博·东城印象,江干区,120.2079673,30.27323994
2585,万科·草庄,江干区,120.2171973,30.30874314
2587,宋都·晨光国际花园,下沙区,120.3452579,30.28257285
2588,凯德·龙湾,拱墅区,120.1366745,30.31274819
2589,欣盛·东方福邸,拱墅区,120.1109536,30.3052762
2590,绿城·兰园,下城区,120.1847826,30.27441114
2830,和润园,西湖区,120.09828,30.29053339
3059,金地·自在城,西湖区,120.0759207,30.33459623
3071,蓝顿·浙商财富中心,西湖区,120.1006365,30.26992795
3180,绿城·西溪诚园,西湖区,120.0829521,30.28935761
3510,龙湖·滟澜山,下沙区,120.3305568,30.31267063
3790,万亚·金沙湖1号,下沙区,120.3312623,30.3099893
3871,天湖·文溪鼎园,西湖区,120.1055508,30.29040407
4110,保利·湾天地,下沙区,120.3781634,30.27375016
4310,德信·臻园,拱墅区,120.1333983,30.3248758
4550,东和时代大厦,滨江区,120.2059628,30.2076518
4551,绿城·云栖玫瑰园,之江区,120.0890119,30.16776288
4674,杭房·江南豪园,滨江区,120.2107927,30.2051972
4675,美达·天成嘉苑,江干区,120.185616,30.28524553
4677,清雅苑,下沙区,120.3636799,30.31568895
4689,蓝天城市花园,江干区,120.1892083,30.28566223
4694,毛家桥公寓,西湖区,120.1220397,30.28655431
4696,翰墨香林苑,西湖区,120.044227,30.23012435
4697,铭和苑,下沙区,120.3835293,30.31668295
4698,新江花园,江干区,120.2729084,30.30387781
4700,丁桥·兰苑,江干区,120.2342136,30.34691963
4705,美都·雅苑,江干区,120.2428678,30.35800799
